submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label
TCGA-A1-A0SE-01,0.013605908,0.022994336,-0.018546637,-0.007863324,0.019839138,0.023695521,-0.0004987605,0.75692296,0.001296686,0.0070263334,0.04712376,0.015751434,-0.017950866,-0.032401145,0.01882302,0.00018588267,0.03293262,-0.009699375,-0.0074628666,-0.009866804,-0.027930208,-0.021838125,0.018019062,0.03267254,0.0005120784,-0.0014399961,-0.037286937,0.011948841,-0.040582936,-0.0043710843,-0.018194137,-0.00434725,1
TCGA-A1-A0SF-01,-0.037908822,-0.01112549,0.008455697,-0.000439059,-0.007596858,0.010016613,0.023457762,0.5970235,0.011257699,0.032674346,0.011891827,-0.0022488255,0.004940409,0.007840678,-0.022923656,0.02395006,0.021504987,-0.015833199,-0.011790976,0.015758991,-0.0006245598,0.0015050806,-0.00080475584,0.0064209253,-0.0031739809,0.023970373,0.011756457,0.008261422,0.008817229,-0.030308701,-0.019158611,0.014505751,1
TCGA-A1-A0SG-01,-0.013790354,0.031371217,-0.021030989,-0.0179495,-0.0038451105,0.021419741,-0.0018319674,0.7302721,0.009254197,0.010485914,0.046769857,0.009935079,0.0019872822,-0.041215003,0.01179219,0.0058859643,0.00059423223,-0.018312216,-0.00059901923,-0.012758821,-0.02788283,-0.010730531,0.007997435,0.031106004,0.002017811,0.00898122,-0.027094603,0.01600604,-0.021731768,-0.0078042224,-0.019433225,-0.00277327,1
TCGA-A1-A0SH-01,-0.0012346357,0.02113485,0.0070395507,0.056544904,0.00086634606,-0.054684065,-0.0048173293,-1.2582632,-0.014101019,-0.017252807,-0.016786635,-0.010664413,-0.0056682713,0.025562704,0.024660498,-0.045286417,0.014337521,-0.02827942,0.027452618,-0.020711191,0.044189624,-0.03518617,-0.031055246,-0.029086446,-0.009059891,0.017464764,0.009408668,-0.014415031,0.021376584,0.008871794,-0.005825201,-0.009724297,1
TCGA-A1-A0SI-01,-0.03888078,0.007155206,-0.022011023,-0.013993036,0.036820963,0.014335781,-0.00041836873,0.5869056,-0.0078799445,0.027008917,0.040361598,0.0010110568,-0.00026060268,0.0045510605,0.026970685,-0.007921839,0.010482494,0.0046115955,-0.0017199293,-0.0290329,0.020882107,-0.030578695,0.017280336,0.013320854,-0.00361792,0.021838263,-0.036887065,-0.013000866,-0.0051667057,-0.0072088465,-0.042311773,-0.0003841594,1
TCGA-A1-A0SJ-01,0.0839832,0.051666547,-0.07706234,0.0067825504,-0.014473304,-0.010840338,-0.017361633,-1.6089851,0.026216557,-0.014403094,0.07954314,0.03967043,0.0076214783,-0.03028468,0.032342866,-0.050097726,0.089064315,-0.036993623,0.01295872,-0.034853198,0.007591091,-0.041034225,0.0054892562,0.042511314,-0.031796448,0.0032452643,-0.074177355,0.020903612,-0.02361409,0.03342305,0.012718311,-0.00055165216,1
TCGA-A1-A0SK-01,0.002790019,-0.0047819875,-0.017499354,-0.021299,-0.016185664,0.02597759,-0.011448938,0.8190258,-0.0013337564,0.010156821,0.06988914,0.008793233,0.022009771,-0.02750586,-0.0014340207,-0.01754194,-0.0041579567,-0.011897893,-0.00077617913,-0.0055597797,-0.023446463,-0.007381838,-0.0049598254,0.011805344,-0.00073095784,0.01177986,-0.04098481,-0.0055605303,-0.002477657,-0.005047336,0.012814252,-0.013108984,1
TCGA-A1-A0SM-01,0.013508245,0.01606169,0.019235257,0.04831511,0.00673718,-0.034180798,0.021507371,-1.1702125,-0.018632812,-0.02289408,-0.0065143257,-0.012215348,0.026415657,0.058111906,0.01851724,-0.029494787,0.012131941,-0.027130663,-0.006455429,-0.018903308,0.03376978,-0.031183975,-0.04480904,-0.017293831,-0.0008675307,0.009921797,0.0050053447,-0.0031031873,0.024592895,0.0064376146,-0.017364627,-0.017656095,1
TCGA-A1-A0SN-01,0.026888594,-0.05622239,0.02474774,0.022882935,-0.012725964,-0.006938465,0.045758244,-0.043039434,-0.01820659,0.030856479,-0.05674644,-0.017883288,-0.06129173,0.056723103,-0.002655767,0.029428417,-0.01482676,-0.020156085,0.028894678,0.014366012,0.045059286,0.018374417,-0.0009611733,-0.041849934,-0.00953301,0.055687003,-0.012372028,0.0029523242,0.022214819,-0.022349417,-0.023840161,0.04377745,1
TCGA-A1-A0SO-01,0.00946182,0.042900454,0.0129248835,0.054433618,-0.020026974,-0.055835508,0.0031940565,-1.2511536,-0.018122053,-0.020055745,-0.032445177,-0.007518405,-0.03400046,0.012802392,0.048861697,-0.04671613,-0.0038610063,-0.054556534,0.03187015,-0.012070492,0.063655995,-0.02123117,-0.04483505,-0.040378064,0.0031329542,0.034548752,0.008573219,-0.03561312,0.028340328,0.011650085,0.0006786641,-0.016009115,1
TCGA-A1-A0SP-01,0.021754213,-0.00077428296,0.0034129359,-0.012891631,0.041569173,0.018830188,-0.014966462,1.2050041,-0.027078087,-0.0112156905,-0.04608254,-0.006365465,-0.013051439,0.022336394,-0.023214549,0.03214074,-0.04141682,0.011565565,-0.010187246,-0.009827174,-0.004818879,-0.008794002,-0.007909823,0.020173201,0.010229386,-0.01015275,0.02086813,-0.010932935,0.0120351575,0.005793363,-0.0010522995,-0.0027544126,1
TCGA-A1-A0SQ-01,-0.005128391,0.026412029,-0.03125481,-0.0050853714,0.044558525,0.013742324,-0.0083141215,0.7543128,-0.009297529,0.00937869,0.050662324,0.032531977,-0.017125133,-0.028754473,0.028341986,-0.004174808,0.027425159,-0.00010702107,0.003840655,-0.020701252,-0.0056864023,-0.013894096,0.02121323,0.02263816,0.016060688,0.0035359561,-0.052098736,0.0012376774,-0.028320592,0.017317273,-0.023468992,-0.00649292,1
TCGA-A2-A04N-01,-0.01429145,0.028937314,-0.024265375,-0.023968857,-0.003926456,0.022347853,-0.001240287,0.7437683,0.0014684144,0.012574803,0.04331149,0.0165714,-0.00036328658,-0.037448667,0.0042243153,0.0027792808,1.816824e-05,-0.022461891,0.0040183812,-0.015992343,-0.035148032,-0.00935002,0.00732949,0.027102916,-0.0010212809,0.0046525076,-0.021937184,0.0112011,-0.023754638,-0.0080430955,-0.016732348,-0.004917048,0
TCGA-A2-A04P-01,-0.026085652,0.023951273,0.006177727,0.004763674,0.0047689304,0.020337231,0.021520864,0.5342714,-0.0016331766,0.040841695,-0.010682017,0.030240713,0.01742481,0.011004418,0.01656279,0.020459345,-0.005350858,-0.010875673,0.0006572455,0.002500981,-0.0020389557,-0.027074305,0.010595303,0.0014808867,-0.004484277,0.029865045,0.026499629,0.0088892225,-0.021323156,-0.025981516,-0.026931053,-0.009158403,1
TCGA-A2-A04Q-01,-0.039269052,-0.012571871,-0.0048632137,-0.007697474,-0.025036097,0.017507955,0.018124502,0.5338114,-0.0056261066,0.031449568,-0.0041252226,0.005705131,0.0063164346,0.007324539,0.012187861,0.024180448,-0.015165348,-0.014403374,-0.00020307302,0.0015104339,0.021416478,0.0085542165,-0.008847106,-0.0042533334,-0.0018566661,0.029927213,0.007979415,-0.0034774598,-0.0005673729,-0.023491777,0.0033811238,0.0066253617,0
TCGA-A2-A04R-01,-0.032552242,-0.07010685,0.12939851,0.101071686,-0.018698476,-0.0220832,-0.0029328503,-0.74242264,-0.05484809,-0.010786589,-0.14072663,-0.052933037,-0.014100838,0.13080661,-0.02054181,0.036073595,-0.059248585,-0.031147733,0.028126843,0.037472382,0.095858835,0.026829641,-0.07377654,-0.09523071,-0.012251355,0.059896074,0.123047695,0.03417757,0.07282296,-0.0470535,-0.024056682,0.021270968,0
TCGA-A2-A04T-01,0.009818248,-0.006481763,-0.02102631,-0.02621581,-0.01778721,0.020966105,-0.016528387,0.8206569,-0.004985368,0.016792554,0.054170072,0.016048132,0.01579414,-0.03231252,-0.0012675896,-0.00692893,-0.005057249,-0.006202967,0.0022766367,0.009417124,-0.023017906,-0.006543286,-0.0012681223,0.023385918,0.0046378896,0.0038008764,-0.042842083,0.004591996,-0.0008432083,-0.012201078,0.018030053,-0.009657167,0
TCGA-A2-A04U-01,-0.023039684,0.007239055,0.0045561083,0.010906925,0.05675317,-0.020589367,-0.03615701,-0.08284955,-0.006863801,0.0048419125,-0.037639327,0.01999954,0.0074310824,0.0320787,-0.011540681,-0.0022909585,-0.041248683,0.07032043,-0.024257332,0.0030060485,0.001568161,0.00032652542,0.007785864,-0.054375112,0.0037215948,-0.01473204,0.019950502,0.009888524,0.00922187,-0.022765003,-0.003256822,-0.0751516,0
TCGA-A2-A04V-01,0.014079362,0.027454425,-0.017798092,-0.0149122365,0.0143906325,0.020571537,0.0002981536,0.7395422,0.008210728,0.014256995,0.060377643,0.011299847,-0.004925113,-0.04913605,0.0074576214,-0.012181396,0.032120373,-0.002664716,0.008864388,-0.006233111,-0.025172196,-0.019189034,0.009465497,0.032852627,0.009118609,-0.011122659,-0.042068817,0.021775262,-0.03899717,-0.009920478,-0.018713752,0.00049004704,0
TCGA-A2-A04W-01,-0.07359978,0.13008235,0.007853825,-0.05139138,-0.017345794,0.0025186352,0.0013823546,0.14190438,-0.012219014,0.020530645,0.019417912,0.008392779,0.032512907,-0.08199103,0.0035999417,0.019830551,-0.015389197,0.024246544,0.0037773624,0.0018017888,-0.05939681,-0.016950238,0.03429549,0.04603919,-0.011064839,0.010822512,-0.012783397,0.0142565165,-0.02717641,-0.016506784,0.013290474,-0.026858777,0
TCGA-A2-A04X-01,0.008187547,0.026066374,0.0029321052,0.059916932,0.004119955,-0.07027901,0.006860506,-1.159397,-0.018540053,-0.020811487,-0.016454235,0.0033981558,-0.02152541,0.05575578,0.03334704,-0.04509469,-0.03175943,-0.035221353,0.032877587,-0.020329602,0.06054882,-0.0019404553,-0.005897317,-0.051399276,-0.0048091896,0.03189478,0.018619105,-0.027909493,0.0320403,0.0010782629,-0.018221656,-0.013474919,1
TCGA-A2-A04Y-01,-0.04274725,-0.06298168,0.15567346,0.10026106,-0.034170263,-0.033332296,0.0023754872,-0.5536718,-0.064086065,-0.025500286,-0.12431331,-0.033000886,-0.009454448,0.12604518,-0.014192462,0.063274056,-0.06668277,-0.033230573,-0.0073539987,0.027963191,0.0935071,0.026634771,-0.04051012,-0.10483152,-0.048091132,0.04187917,0.15116334,0.011721732,0.036766905,-0.06954107,-0.03472556,0.021598123,1
TCGA-A2-A0CK-01,-0.012443952,0.022906087,-0.018596034,0.0012112781,0.007854514,0.034300238,0.006863471,0.6807978,-0.0072752666,0.019501265,0.033405364,0.0026028734,-0.01680426,-0.024875417,0.00782831,0.00095828436,-0.0010667406,0.0021609357,0.009021841,-0.016119644,-0.0010332316,0.013014112,0.0031952523,0.009113083,0.011938065,0.00652232,-0.015204899,0.0022875685,-0.021900881,-0.0034756958,-0.02877335,-0.00095465034,0
TCGA-A2-A0CL-01,-0.026019119,0.010405611,-0.007802855,-0.016605224,0.025472619,0.011951938,-0.004553918,0.62469673,-0.010365853,0.030380782,0.036716536,0.0103375595,-0.028165426,-0.015770927,0.010131434,0.014464324,0.024124462,0.005701556,0.007389702,-0.019025989,0.008551404,0.0028297268,0.014007296,0.020368226,0.0135727525,0.023539118,-0.046003547,-0.0012199935,-0.01498824,0.0034577362,-0.031210164,0.00064434856,0
TCGA-A2-A0CM-01,-0.032312803,-0.0122014545,-0.024689358,-0.00458185,0.013327789,0.012294766,-0.03588753,0.7896237,-0.008833269,0.005795326,0.030723438,0.026190637,0.014835555,-0.018587269,0.011084855,-0.0016688351,0.008699659,0.016184628,0.009001076,-0.0067273006,0.0018003806,-0.0071767606,-0.010904018,0.03513304,0.012099221,-0.018118165,-0.031042553,0.013743864,-0.028107803,-0.0023994744,0.021920623,-0.0074233934,1
TCGA-A2-A0CO-01,-0.045637466,-0.012307201,0.0072182603,-0.012270313,-0.028246574,0.016068392,0.011944335,0.63994753,-0.004409114,0.0129892565,0.01443316,-0.0009525735,0.018725153,-0.008780785,-0.005425498,0.023511639,-0.011976611,-0.023419142,0.014199063,0.0001751706,0.00031998754,0.007990945,0.0030005537,0.015038861,-0.003911957,0.012525532,0.015844554,0.0123029,0.007576365,-0.01646763,-0.019023271,-0.0017991401,0
TCGA-A2-A0CP-01,0.022453241,0.021856118,-0.011773538,-0.021377962,-0.0018525943,0.009325158,0.004707705,0.7702004,0.006464014,0.004794378,0.042694643,0.004641412,-0.011453714,-0.032443143,0.0049826205,0.003924107,0.012484286,-0.0022783885,-0.007421039,-0.0054436624,-0.04105004,-0.012592185,0.0024293177,0.030173397,0.0014474094,-0.0034273043,-0.026223384,0.019374112,-0.024813887,-0.014062092,-0.012302978,-0.009851597,0
TCGA-A2-A0CQ-01,-0.017623432,0.0054891743,-0.008785065,0.00019710883,0.0153557025,0.02403339,-0.0018021204,0.7147212,-0.011308989,0.010657769,0.02772455,0.009738265,-0.00093751773,-0.008588627,0.012746692,0.0047160443,0.005817812,-0.00025194976,0.0017292649,-0.0098161325,0.005331658,-0.0028553903,0.011555325,0.010976575,0.005345404,0.0033679008,-0.007143706,-0.0014083665,-0.011604276,-0.0042018816,-0.016167277,0.0075346455,0
TCGA-A2-A0CR-01,0.013996895,0.014778163,-0.0065917037,-0.007358414,0.04247108,0.015678734,-0.016974349,1.1960262,-0.024790308,0.0058680363,-0.027190208,-0.0029239971,0.011453304,-0.0047785603,-0.021579772,0.024677118,-0.029904198,0.023535758,-0.021486036,-0.0002650991,-0.023654766,-0.005942326,-0.0040853433,0.02753094,0.03654655,-0.017685749,-0.022366136,0.0024469066,-0.0036748387,0.019500986,-0.0018372256,-0.024670765,0
TCGA-A2-A0CS-01,-0.017623432,0.0054891743,-0.008785065,0.00019710883,0.0153557025,0.02403339,-0.0018021204,0.7147212,-0.011308989,0.010657769,0.02772455,0.009738265,-0.00093751773,-0.008588627,0.012746692,0.0047160443,0.005817812,-0.00025194976,0.0017292649,-0.0098161325,0.005331658,-0.0028553903,0.011555325,0.010976575,0.005345404,0.0033679008,-0.007143706,-0.0014083665,-0.011604276,-0.0042018816,-0.016167277,0.0075346455,0
TCGA-A2-A0CT-01,0.06171611,0.038637113,-0.038565632,0.012337048,-0.0069230124,-0.032666422,-0.017986786,-1.4517001,0.0025545713,-0.011531498,0.03663659,-0.004843505,-0.015109647,-0.021231782,0.008573443,-0.04601066,0.068035185,-0.04847677,0.03607615,-0.03769154,0.029883765,-0.038674697,-0.033103053,0.014285099,-0.030794537,0.012322992,-0.021879524,-0.006860612,0.021625992,0.02587898,-0.004243223,-0.005343154,0
TCGA-A2-A0CU-01,0.081227064,0.03825932,-0.05793765,-0.007558491,-0.021848507,-0.033174265,-0.010582738,-1.664019,0.022036316,-0.03977653,0.069531515,0.004483318,0.009270173,-0.054964453,0.019435503,-0.043085508,0.103461355,-0.03467214,0.007829435,-0.020801894,0.0049377233,-0.040086355,-0.016638104,0.03961441,-0.023658272,0.006897934,-0.05066663,0.024041997,-0.014696609,0.022839263,0.012485666,-0.01706288,1
TCGA-A2-A0CV-01,0.004045155,0.0058803,-0.02709892,-0.019150555,0.016713515,0.0068466812,-0.018311534,0.9498313,-0.019991135,0.009301979,0.0152807385,0.014009444,0.01752844,-0.02503936,0.008191131,0.008826753,-0.0072075874,0.009054541,-0.017399207,0.0048070773,-0.039844878,-0.016561136,-0.014862243,0.026721314,0.025452502,-0.01454553,-0.047578663,0.0023659263,-0.017727967,-0.01286836,0.010098768,-0.030865163,0
TCGA-A2-A0CW-01,-0.024528123,0.035403028,-0.018652488,-0.0014982484,0.0062503815,0.02141568,0.0051557682,0.52685773,-0.00782877,0.028804515,0.03496495,0.024890853,-0.0014377125,-0.01470818,0.024312176,0.005842855,-0.0125750415,-0.0016831169,-0.0031727925,0.0019012913,0.016942814,-0.028789554,0.011300933,-0.004861338,0.0062611774,0.026662402,-0.018610664,-0.0076308977,-0.040017772,0.004449211,0.005874796,0.02219177,0
TCGA-A2-A0CX-01,0.08312452,0.03212597,-0.044764515,0.004156951,-0.010977581,-0.0440917,-0.01299594,-1.5210867,0.011710649,-0.030699212,0.04522866,0.009522771,-0.020727906,-0.009636942,0.014579952,-0.05248017,0.08024518,-0.034433834,0.019893996,-0.037915483,0.027008094,-0.038021415,-0.026438255,0.036730684,-0.025321264,0.010721661,-0.01501365,0.008501807,0.010733817,0.028738484,-0.0067811664,-0.012775861,1
TCGA-A2-A0D0-01,0.002498094,0.0022262298,-0.02915689,-0.023548584,-0.0023697838,0.017643385,-0.016384903,0.8636821,-0.00723332,0.016242083,0.04183604,0.014424888,0.017238919,-0.030195713,0.008903012,-0.002853835,-0.0071280114,-0.007913948,-0.00855843,0.0042896047,-0.035036795,-0.016109351,-0.013797391,0.019717675,0.009109601,0.006423354,-0.050976463,0.0026006717,-0.004567053,-0.011387326,0.018944873,-0.015163511,0
TCGA-A2-A0D1-01,0.083290726,0.005803909,-0.046174284,-0.0244258,-0.057134233,0.0082191825,-0.010129787,-1.4794863,0.03764212,-0.00696289,0.0731338,0.026390372,0.084034815,-0.033000886,0.009801701,-0.052646317,0.106086716,-0.07436296,0.020937815,-0.055978827,-0.021300316,-0.025156986,-0.021856952,0.017758135,-0.028973028,5.4948032e-05,-0.017444417,0.031280324,-0.001395192,-0.019287571,0.027904907,0.0060798004,1
TCGA-A2-A0D2-01,-0.0075604767,-0.006729003,0.048541788,0.067526415,0.005306244,-0.034189828,-0.009149786,-0.85305345,-0.025290607,0.004562419,-0.04932209,-0.011582406,-0.0036868416,0.070221245,-0.0036992058,-0.0025452469,-0.023515303,-0.03730709,0.022551917,0.020441994,0.070548765,0.00664749,-0.065131426,-0.041876644,-0.01604753,0.0248008,0.05589348,0.004721353,0.06457712,-0.004771307,-0.021130743,0.012113266,1
TCGA-A2-A0D3-01,0.011089601,0.015033748,-0.01851834,-0.013689037,0.007416643,0.015978053,-0.0045547523,0.7748878,-0.0029846262,0.0020562373,0.029114485,0.014260782,-0.009714719,-0.024745934,0.007814348,0.0071384963,0.017655578,-0.010382802,-0.0075503364,-0.004259832,-0.037478782,-0.01525509,0.020398002,0.035629675,-0.009845257,-0.0006503388,-0.025467902,0.01570891,-0.033574503,-0.003157355,-0.0133717,-0.0072633848,0
TCGA-A2-A0D4-01,0.059791714,0.02567131,-0.049852666,0.009074558,-0.025731161,-0.032309577,-0.008515026,-1.5792425,0.007682057,-0.015748922,0.040549204,0.00041718595,0.0064266287,-0.030354232,0.0077329874,-0.04815323,0.085777655,-0.049092554,0.008747622,-0.02290544,0.021326505,-0.03655713,-0.044736702,0.02258396,-0.035989508,0.016615812,-0.027681619,0.0061915535,0.001246158,0.02141656,0.007932408,-0.0070674196,1
TCGA-A2-A0EM-01,-0.017623432,0.0054891743,-0.008785065,0.00019710883,0.0153557025,0.02403339,-0.0018021204,0.7147212,-0.011308989,0.010657769,0.02772455,0.009738265,-0.00093751773,-0.008588627,0.012746692,0.0047160443,0.005817812,-0.00025194976,0.0017292649,-0.0098161325,0.005331658,-0.0028553903,0.011555325,0.010976575,0.005345404,0.0033679008,-0.007143706,-0.0014083665,-0.011604276,-0.0042018816,-0.016167277,0.0075346455,0
TCGA-A2-A0EN-01,-0.011722483,0.006650578,-0.014114436,-0.00054715946,0.016490087,0.023079477,-0.0037069954,0.7261103,-0.009116083,0.014865901,0.032780096,0.016353337,-0.004937459,-0.0029395223,0.016166918,0.0049047675,0.0075937547,0.0012513241,0.0010467544,-0.0131654665,0.004513636,-0.0012039728,0.006767433,0.007892715,0.008687489,0.0049237087,-0.011301592,-0.004522769,-0.010333169,-0.0037914738,-0.011181029,0.0065994933,0
TCGA-A2-A0EO-01,0.01624801,0.030560005,-0.031852346,0.0043422543,0.039206304,0.02972304,-0.010140229,0.76987374,-0.006171597,0.004367437,0.05152215,0.029839842,-0.02080452,-0.03535504,0.032778867,-0.010019207,0.031796176,0.0022720536,-0.0020433664,-0.015422806,-0.02064272,-0.019787166,0.03313298,0.03267134,0.007728867,-0.007884897,-0.049582087,-0.0013583135,-0.050303083,0.004070632,-0.010074833,-0.0029186308,0
TCGA-A2-A0EP-01,-0.017968342,0.008119684,-0.01247647,-0.006508928,0.0120278485,0.022305079,-0.00013547018,0.7298706,-0.010861663,0.009368207,0.030302987,0.011121882,-0.0016057454,-0.017612532,0.009018905,0.008252209,0.0097243,-0.0047664354,0.00050554425,-0.0077178925,-0.002809234,-0.0034099258,0.016364481,0.018895416,0.0043043047,0.0018781349,-0.01388441,0.0031007025,-0.014482457,-0.0032024905,-0.020444991,0.0033419654,0
TCGA-A2-A0EQ-01,0.01691188,-0.02310941,0.07406734,0.03983501,0.007016249,-0.04610198,-0.011378247,-0.40343305,-0.03026109,0.013511393,-0.054243863,0.014152629,-0.030483913,0.112056896,0.0030238405,0.044011764,-0.06639743,-0.018256575,-0.0020028874,-0.0024520457,0.080263175,0.044124637,0.0033007376,-0.063564256,-0.01867932,0.019560255,0.048310027,-0.007522976,0.014528822,-0.034497596,-0.0420461,0.021386005,0
TCGA-A2-A0ER-01,0.0016786754,0.02481037,-0.026086148,-0.016521815,0.0031324103,0.020608477,0.010397565,0.73523057,-0.007992679,0.024032678,0.04766345,0.014650194,-0.0069157667,-0.028729722,-0.0025543272,0.0054491516,0.017848816,-0.01709634,0.00809519,-0.0082784295,-0.0447739,-0.006659422,0.019973975,0.03860607,0.007529475,0.0029726997,-0.03245821,0.006889375,-0.031726833,-0.0011950061,-0.01498046,4.87566e-05,0
TCGA-A2-A0ES-01,0.011871316,0.024083462,-0.033516835,-0.015859116,0.0138147995,0.011289135,0.001519721,0.7705922,-0.0066677015,0.006537173,0.053456083,0.020283012,-0.0048015006,-0.035548836,0.016956069,0.0043605026,0.028161932,-0.0063735554,-0.0024521127,-0.018581286,-0.045228966,-0.019242726,0.023741852,0.04286468,0.005081229,-0.009536527,-0.04231538,0.0039671455,-0.037526276,-0.003960736,-0.014500508,-0.011171095,0
